"","selfclarity_1","selfclarity_2","selfclarity_3","selfclarity_4","selfclarity_5","selfclarity_6","selfclarity_7","selfclarity_8","selfclarity_9","selfclarity_10","selfclarity_11","selfclarity_12","LOT_1","LOT_2","LOT_3","LOT_4","LOT_5","LOT_6","IPC_1","IPC_2","IPC_3","IPC_4","IPC_5","IPC_6","IPC_7","IPC_8","ses_1","ses_2","ses_3","ses_4","ses_5","ses_6","ses_7","ses_8","ses_9","ses_10","coreself_1","coreself_2","coreself_3","coreself_4","coreself_5","coreself_6","coreself_7","coreself_8","coreself_9","coreself_10","NPI1","NPI2","NPI3","NPI4","NPI5","NPI6","NPI7","NPI8","NPI9","NPI10","NPI11","NPI12","NPI13","NPI14","NPI15","hsns_1","hsns_2","hsns_3","hsns_4","hsns_5","hsns_6","hsns_7","hsns_8","hsns_9","hsns_10","MorIden_1","MorIden_2","MorIden_3","MorIden_4","MorIden_5","MorIden_6","MorIden_7","MorIden_8","MorIden_9","MorIden_10","moralSeImag_1","moralSeImag_2","moralSeImag_3","moralSeImag_4","moralSeImag_5","moralSeImag_6","moralSeImag_7","moralSeImag_8","moralSeImag_9","sde_1","sde_2","sde_3","sde_4","sde_5","sde_6","sde_7","sde_8","sde_9","sde_10","sde_11","sde_12","sde_13","sde_14","sde_15","sde_16","sde_17","sde_18","sde_19","sde_20","IM_1","IM_2","IM_3","IM_4","IM_5","IM_6","IM_7","IM_8","IM_9","IM_10","IM_11","IM_12","IM_13","IM_14","IM_15","IM_16","IM_17","IM_18","IM_19","IM_20","Ability","Attraction","Wealth","Social","Moral","obj_ses1","fri_ses2","ability_ALT_rt","moral_ALT_rt","ability_ALT_d","moral_ALT_d","ability_IAT","moral_IAT","ability_SRET_EW","moral_SRET_EW","ability_SRET_rt","moral_SRET_rt","ability_SRET_RJ1_d","moral_SRET_RJ1_d","ability_SRET_RJ2_d","moral_SRET_RJ2_d"
"moralSeImag_7",60.7922413013933,64.6004025024466,50.86069815289,58.9112318044916,53.8348542518882,62.8172617916069,62.9827179768357,64.5904206158106,61.3748745259287,62.7511128140921,58.6413345417152,57.8379251691,46.0250484570299,54.68195525501,56.6278158700037,55.0810804749037,52.698809348723,39.5920072603702,38.3305484190264,35.708487115598,53.8178773637658,37.383357440855,43.2228005332563,52.1156778175639,46.0555080387603,50.0291900560237,53.4949353988206,44.3045549638722,55.6270162830407,59.0417042308326,57.6999231551389,55.3072174388061,45.3800038606127,72.1182423200603,51.7244142593852,54.8463760390415,54.5480679187495,41.3603473687662,44.2708279016742,46.1879239453429,41.7763950980343,48.9062065457493,45.1734491474749,38.8041150739479,52.7804395117065,53.7045445884725,49.1523507473835,49.3889392116116,41.5307980256831,48.9334534494313,51.6098030126035,55.4519050310365,38.9620023769826,43.0582572920181,51.9737686546368,47.3399367044238,48.0551551406606,72.7284569619517,43.1224230922991,57.1782243814248,43.4830696923495,48.4048706490798,37.4222396548667,43.9893938631268,51.1768788572579,46.4275339471811,45.3243787581056,52.633271177399,46.8311952909738,45.5414138509235,47.1322300466593,38.1121722267076,46.3022701412774,43.8354567059965,51.3325456666004,43.4635106058305,44.7161728952857,36.2711462684094,41.8643003117838,36.2186868494308,31.4697997138045,6.24509508438691,5.85924985986927,10.5934212454981,6.48405828985264,11.6095991049511,13.9294129541771,0,6.48909748927911,9.14029602015813,52.1387056765027,30.4889780053321,43.025451587387,45.0374162113847,51.6794939091253,38.6811290797938,54.2547281096557,53.5922067542392,45.7499033181085,42.2262667109957,48.8667365415373,38.2210827142789,47.0353928618425,45.4244858079925,39.0168725592055,50.5468979380691,45.548235343291,45.1975422633727,38.1358955494641,45.916902914105,28.4738893845639,44.5278854741597,34.0672147032406,41.963044866422,36.6470532588202,44.0607759091225,40.5361006270707,55.2398742101983,39.4279865329093,41.0222217266216,31.8511402254344,45.2779423973278,48.4135357137846,45.6308406959096,35.0258918051049,38.2786384220081,41.6263286536029,47.7385374659824,37.6933932620945,44.8802227126349,26.5168734634927,29.0587651569087,31.5284976472244,29.3882806139388,20.4530398626785,41.3254696181686,39.5976857732065,49.7834975275452,62.5832121463651,51.6024370688365,64.382370455257,72.8466518899797,69.3040052126845,25.9102467814453,28.417288895017,44.879907076556,46.7298266562121,88.5601979711465,Inf,49.7446659378517,49.1942100964148
"moralSeImag_8",64.2727028619416,58.1113050131675,44.3716006636109,52.7002303375922,47.3457567626091,56.3281643023278,56.4936204875566,58.1013231265315,54.8857770366496,56.262015324813,52.152237052436,51.3488276798209,39.5359509677508,48.1928577657309,50.1387183807246,48.5919829856246,46.2097118594439,33.1029097710911,31.8414509297473,29.2193896263189,49.2407350216258,43.8724549301341,44.6399046233909,48.4531051202302,42.3929353414266,43.5400925667446,47.0058379095415,40.7662155700245,49.4318998832252,52.8045532198989,52.7514043605866,48.818119949527,38.8909063713335,65.8951358067588,45.5292978595697,48.651259639226,51.5462665390926,34.871249879487,40.7833686420024,52.677021434622,39.1941334937756,42.4171090564702,38.9783327476594,36.2218534696893,53.5792937693575,51.1222829842139,42.6632532581044,42.8998417223324,35.041700536404,42.4443559601522,45.1207055233244,48.9628075417573,32.4729048877035,36.569159802739,49.0669136031834,40.8508392151447,41.5660576513814,66.2393594726726,36.63332560302,50.6891268921457,36.9939722030704,41.9157731598007,30.9331421655876,37.5002963738477,44.6877813679788,42.2970299560616,38.8352812688265,46.1441736881199,44.2489336867151,47.2658738429166,44.2253749952059,31.6230747374285,42.6952330195394,37.3463592167174,47.7255085448625,39.8564734840926,51.1928424003503,42.7602437576885,48.3533978010629,42.7077843387099,37.9588972030836,12.734192573666,9.90869315774404,4.10432375621895,8.4736469533655,14.5827105711494,11.3471513499184,6.48909748927911,0,4.54899888464996,53.8899088216462,27.9067164010734,47.0748948852618,42.4551546071261,45.1903964198462,32.1920315905147,56.0059312547992,47.1031092649601,39.2608058288294,35.7371692217165,42.3776390522582,31.7319852249998,40.5462953725634,38.9353883187134,41.9899840254039,44.05780044879,47.2994384884346,38.7084447740936,42.1853388473389,39.4278054248259,21.9847918952848,46.3968764964589,27.5781172139614,35.4739473771429,30.1579557695411,40.9664268662321,34.0470031377915,52.1455251673079,42.4010979991076,34.5331242373425,34.8242516916328,38.7888449080487,50.9420900781123,39.1417432066305,28.5367943158258,41.2517498882064,35.1372311643238,44.2722952800867,31.2042957728154,41.8261175771657,20.0277759742136,22.5696676676296,26.5423779939407,22.8991831246597,13.9639423733994,36.3393499648849,34.6115661199227,43.2944000382661,56.094114657086,45.1133395795574,57.8932729659779,67.6473736492502,71.1900203265454,19.4211492921662,21.9281914057379,46.8694957400688,48.719415319725,82.0711004818674,Inf,43.2555684485725,42.7051126071357
"moralSeImag_9",64.1243341503461,62.6603038978175,48.9205995482609,56.6283089737752,51.8947556472591,60.8771631869777,61.0426193722066,62.6503220111815,59.4347759212996,60.811014209463,56.701235937086,55.8978265644709,44.0849498524008,52.7418566503809,54.6877172653746,53.1409818702746,50.7587107440938,37.6519086557411,36.3904498143972,33.7683885109688,51.5349545330494,40.7154502898078,46.5548933822091,53.0021040048802,46.9419342260766,48.0890914513945,51.5548367941915,45.3152144546744,53.3440934523243,57.3535521045489,56.6635979296857,53.367118834177,43.4399052559835,69.8353194893438,49.4414914286688,52.563453208325,54.0485123319743,39.420248764137,41.9879050709578,49.5200167942957,39.4934722673178,46.9661079411202,42.8905263167584,36.5211922432315,56.1125323606593,51.421621757756,47.2122521427543,47.4488406069824,39.5906994210539,46.9933548448022,49.6697044079744,53.5118064264073,37.0219037723535,41.118158687389,53.6159124878334,45.3998380997946,46.1150565360314,70.7883583573226,41.1823244876699,55.2381257767957,41.5429710877204,46.4647720444506,35.4821410502376,42.0492952584976,49.2367802526288,44.1446111164647,43.3842801534765,50.6931725727698,44.5482724602573,45.0418582641483,48.7743738798558,36.1720736220785,47.2442319041894,41.8953581013674,52.2745074295125,44.4054723687425,48.0482657442384,39.6032391173622,45.1963931607366,45.3589828695889,34.8018925627573,9.57718793333969,5.35969427309408,8.65332264086892,3.92464806871553,11.6390777394346,11.6464901234606,9.14029602015813,4.54899888464996,0,52.1681843109862,28.2060551746156,42.5258960006118,42.7544933806683,49.7393953044962,36.7410304751647,54.2842067441392,51.65210814961,43.8098047134793,40.2861681063665,46.9266379369082,36.2809841096497,45.0952942572134,43.4843872033633,39.046351193689,48.6067993334399,45.5777139777745,43.2574436587436,37.6363399626889,43.9768043094759,26.5337907799347,47.8599783231125,32.1271160986114,40.0229462617929,34.7069546541911,44.090254543606,38.5960020224415,55.2693528446818,39.4574651673928,39.0821231219924,31.8806188599179,43.3378437926987,48.4430143482681,43.6907420912805,33.0857932004757,38.3081170564916,39.6862300489737,47.7680161004659,35.7532946574654,44.9097013471184,24.5767748588636,27.1186665522796,31.0913768785906,27.4481820093097,18.5129412580493,40.8883488495348,39.1605650045727,47.843398922916,60.6431135417359,49.6623384642074,62.4422718506279,72.1963725339002,68.8044496259093,23.9701481768161,26.4771902903878,42.3204968554189,44.170416435075,86.6200993665173,Inf,47.8045673332225,47.2541114917857
"sde_1",41.7054052427759,45.3662793791277,32.8424845531284,24.4515535694674,31.5475721948138,37.2566313269398,35.7964413112313,42.3031385587363,45.3396659489434,30.8436310405687,33.0807040770481,39.0331807096966,19.9362634370204,39.5024731958864,17.7293541459075,30.2158662585842,27.8335951324034,26.3693046336802,29.1311903720016,33.1261678031043,18.3753657387556,41.0738967903765,21.3658655362687,26.4426310339501,32.5028008127537,33.6256307108112,24.8930258707288,26.2906325778273,35.076694004449,30.6917411810863,35.5900423927303,25.2880572078427,28.1582976623436,47.0176928669371,38.4899679314879,39.8790187985338,15.5029374945845,44.276914101557,40.5569654049292,27.2322149291696,40.4299200041668,24.6320949772069,41.1832935940067,35.4909616678407,23.8593907826571,28.6039951353493,47.4521252770358,53.6334849102307,51.098433642688,51.6582332097264,48.1194926208448,41.5328686211557,23.6393801670077,40.798771468242,41.466289159911,51.5844824030429,46.9252020369222,70.4689711381756,36.0618592331128,55.4779989110771,53.0507053093544,35.2276055712025,34.9098178451373,40.3921911680365,34.8860631109098,38.7548192741058,46.4156801968559,39.0529609840234,36.0889338097596,13.7067674588323,36.6247505519334,34.3213069218879,33.9057248220759,36.6969477751299,38.936000347399,31.066965286629,12.9211235923826,21.3661502192588,17.004644432789,25.7112073547049,26.1674967738638,45.8936105921157,50.1111042523614,51.0074933864821,53.3120908240956,40.5291065715516,47.6506047145076,52.1387056765027,53.8899088216462,52.1681843109862,0,41.9002235108524,20.2573225349648,27.1558268911366,36.1845782389357,25.1008188864182,15.2969630995763,34.5692377808656,26.7449643308302,30.1057907890084,11.512269769388,22.1579235966464,28.0124238884689,31.6201307214203,13.1218331172971,26.3648383063591,6.59047033321162,37.2590518359545,21.1122857602916,30.5942807041301,31.9051169263614,17.1210793372253,37.4984422450381,28.0440084565413,34.0349321875348,30.9322477532503,35.4047400073403,33.1250269977733,38.6372592600119,37.36555038214,34.2446874093854,31.3589059874471,46.9202654507588,35.8596954891832,34.9811615178584,27.8171892128117,32.3025898053705,37.277088256786,29.7549028346763,34.4187735034385,36.0845090804976,39.4491752001129,38.3523623833007,32.1130603742339,41.0483011254942,44.8229451426413,46.4215505092828,43.6492619508105,57.9948583992881,44.1401482209437,56.1957000903961,50.0785228375575,46.5358761602623,36.5089086211885,39.0159507347602,75.8892699945039,77.73918957416,99.1588598108897,Inf,60.3433277775949,59.792871936158
"sde_2",41.4745001692286,38.3964583978594,34.0209400955731,28.6182122128226,24.5777512135456,33.5601587532643,33.7256149384931,35.333317577468,38.3698449676752,35.010289683924,29.3842315033725,28.5808221307574,39.6154257750486,35.6566075052166,34.0902075725823,49.8950285966124,47.5127574704317,46.0484669717084,26.224059876086,30.2190373071887,23.5248577720968,46.3244434440002,36.5330802110612,31.5921230672913,37.6522928460949,42.8340040004315,35.3209969031189,48.9004894360842,31.6171318626016,29.5222815927614,35.5051212448175,41.4057686592078,39.4907224853641,41.6292643147282,28.2830147438006,31.4049765234568,40.7522042401646,19.6939686588575,13.7818498963422,32.3817069625108,11.2874170927022,35.9645198002274,21.7320496318902,16.2263754290283,36.4001861188521,23.2155665831404,39.1697378520773,41.9813853411129,40.0677429315352,48.3481223711141,47.7937395215329,41.7559732350158,19.4072491442391,42.6573027903684,50.3691159459903,39.9323828339251,47.6542006390109,72.327502460302,47.3942150254976,47.1956114861187,42.4156529022017,32.9606349706188,26.6274304201789,22.2935350119256,25.5810356109821,15.938555941849,28.1676991485357,24.1179418001601,16.3422172856417,41.6484827892553,46.8984089934143,43.0046951249753,54.0768534070863,43.9740432218453,52.5262442015493,51.2380938716394,43.9860080936087,51.9011777486542,47.8367661659548,51.4761851315522,47.0998311940493,29.0455672146752,33.2630608749208,23.8023926448545,24.2814071059001,23.681063194111,16.559565051155,30.4889780053321,27.9067164010735,28.2060551746156,41.9002235108524,0,45.6760718607342,14.7443966197158,22.4223908707827,19.0678915878622,37.1341879958251,24.9824514312035,33.643414775168,23.5334370241631,30.3879537414644,21.381324656962,31.5392653236002,29.5965506835102,29.9247961939497,34.1022604155328,35.3097531776408,22.9424710172408,40.7865158228113,16.6597998757624,24.6578258934932,35.9967633093017,30.2511512121699,28.2671130704013,23.4357294670002,44.0055637962222,30.853733287445,50.8484296212359,38.306040638763,44.2476641592194,34.0604032503094,31.5820106013071,35.1761163212594,38.8581852649238,21.3299600090842,40.4879014468831,28.2997714782101,40.0100467326898,15.4383220159626,38.6328477268192,26.8743246359764,21.6512112864101,26.1506503273867,28.9873261122891,30.2569365806403,31.7418665204874,31.7731360386865,50.1409487000289,55.1756582758664,51.9598882413202,56.9748165847584,52.4700924286206,56.0127391059158,13.8037582385048,16.3108003520766,53.1841196118202,55.0340391914764,76.4537094282061,Inf,37.6381773949112,37.0877215534744
"sde_3",31.2257376726494,41.624944220346,48.1913046148552,39.8003736311941,44.4902715840085,38.7196807938711,41.1162583205676,38.5618033999546,44.5238444444544,46.0690685912301,34.5437535439794,40.496230176628,35.6662503497739,36.3083570406986,29.660785399827,45.9458531713377,43.5635820451569,42.0992915464336,21.9749779893019,25.9699554204045,25.478269507013,39.7452666089026,34.7734316829455,27.462722419544,33.5228921983476,38.7046033526842,30.6918167833526,37.9171329495223,40.8754849170727,29.4752006020887,41.3888333053541,31.0868481204664,33.9570885749673,51.6326210540337,41.9244181312526,38.8024563515964,21.3017284072083,37.8063407269074,31.8942219643921,16.621420316599,40.0530565489605,30.4308858898306,41.4834322861613,35.1140982126344,23.2139358829626,35.885723398823,31.5909488724537,48.6220662708468,39.2125015941541,43.5417149913236,43.1080739814609,36.5214499817718,42.5154151666684,40.7525771595625,37.5378488337049,46.573063763659,45.749475008205,68.3513914941281,45.4894893946917,39.616822506495,41.5604115648206,34.8774564925195,19.0486414405553,25.6157956488153,39.464469645277,32.9994880802374,45.8907686235103,45.3277077912094,37.551983276691,6.55055507613252,32.6963102257274,38.7556132381912,49.723561670853,44.4788977174801,54.753837196176,46.8848021354061,33.1784461273474,36.1408911027424,37.2619669677538,43.2817113876491,31.3395445481375,41.3836953877633,37.1662017275177,49.7121051628302,46.4505440693273,46.7481994083275,53.8696975512835,43.025451587387,47.0748948852618,42.5258960006118,20.2573225349648,45.6760718607342,0,34.2587306593941,37.6476277058671,41.0494339459327,16.7600125665076,42.0433835695919,29.3943328883839,23.8526684966842,27.7845692668917,37.0651836134067,37.8280326094726,46.5273907381805,31.9978681169578,31.4195186681882,25.4665053328723,43.4190406150587,4.88955603792287,36.5723202462254,35.973337864493,22.1757596990544,30.3800125458163,31.2718581727852,42.7804492640876,28.5157339603532,23.9111266219862,28.3475940770287,33.6191396370694,34.9490365892429,29.1610946698124,33.424557082323,42.7678755265997,30.7761027496102,31.096439159393,22.7335964732388,30.7526518228136,32.1211602229571,35.9148916137805,16.132012182612,34.1985490691547,32.8901728359673,33.3219024905501,27.0826004814832,36.0178412327435,28.6002154202726,30.3279992652347,23.3919394158457,40.0431061924398,25.2108789571371,38.2439478835478,29.8212003025927,26.2785536252975,34.395279626883,36.9023217404547,73.7756410001983,75.6255605798545,97.0452308165842,Inf,58.2296987832894,57.6792429418525
"sde_4",31.1276672664154,29.6167526493417,22.2647465767679,13.8738155931069,15.7980454650279,24.7804530047465,24.9459091899754,26.5536118289503,29.5901392191575,20.2658930642082,20.6045257548548,19.8011163822397,35.2891970889526,26.8769017566989,31.3457502111519,44.6607177901076,42.2784466639269,32.1979217967147,36.7882529683098,40.7753040963259,8.78046115238105,31.5800468242844,23.9897992746662,16.8477264475755,22.9078962263791,28.0896073807157,31.3827457851341,38.9330229757183,36.9698893421663,30.4910906282848,31.8690523167502,34.1204775854609,35.9519546415456,37.6933932649091,33.0672873185109,36.1892490981671,32.5862791972312,32.8456654894181,26.9335467269028,17.6373103427951,26.0318137124179,32.425751956409,26.5163222066005,30.9707720487441,24.2298259091587,36.901613425019,37.9460803648132,52.0893806121185,42.2940481400475,49.8968464836832,44.8205535316614,41.7081309369689,14.8349946643672,43.4227052066395,43.3061705425962,50.7844084749385,49.5491357753197,70.0638710443286,38.6857929715103,45.9719539988546,44.2463198067139,24.1809292221011,25.4037729329148,28.0908691735083,31.2742412502374,21.6317615811043,34.1034421900778,25.4295423059969,31.0866139053575,40.8092857355266,38.4646319346187,34.4736276444733,43.0705614806739,40.1969121237621,50.5760614519072,42.7070263911373,40.0769504835192,37.1567811289385,42.7499351723128,39.6413713457432,32.3554345743335,43.5940054207279,47.8114990809735,38.3508308509072,38.8298453119528,38.2295014001637,31.1080032572077,45.0374162113847,42.4551546071261,42.7544933806683,27.1558268911366,14.7443966197158,34.2587306593941,0,13.642685122265,11.4774002083918,24.9572614272047,30.6756570704588,29.3688980692278,23.4299734933135,15.6435571217486,17.3247450769119,27.2130366375041,22.0060593040398,23.4563859775128,30.4961256587198,20.565356557925,18.179645597973,39.148286697317,7.88009412724472,21.6846399036217,21.2523666895859,27.2779652222984,28.2192707723544,20.4115135095084,34.3092908956675,30.8058909893981,37.256314350134,38.2581983407161,40.7425935245572,34.0125609522625,31.5341683032602,35.1282740232125,36.5696596849245,21.2821177110373,28.527153408553,28.2519291801632,37.9870524525274,15.3904797179157,33.9887257941388,27.2801235778571,32.5032369274234,33.7947255975842,33.4377319738428,33.3439571786713,42.2971440450463,41.8639137235662,50.5467476419095,62.1261457516487,52.3656871832009,60.3269874427567,54.269981976129,57.8126286534242,28.5481548582206,31.0551969717923,67.928516231536,69.7784358111921,91.1981060479218,Inf,52.382574014627,51.8321181731902
"sde_5",19.0823064420953,25.9725315892218,29.167491941811,20.7765609581499,13.6805423328034,11.1377678824815,22.8284060577509,22.9093907688304,23.4041015964643,23.1994138641473,6.96184063258981,12.9143172652384,35.2159860070757,24.7593986244745,30.328590293673,37.7998507704043,35.4175796442236,28.782944810416,23.9246021677386,27.9195795988413,22.4231462746461,39.7473743062105,21.8843460632181,29.6145316156351,31.0752237083053,27.3840740688707,17.7400606628691,31.5959037017675,30.2664292598022,22.4109823732593,24.9822531997489,20.4777924631959,30.4050060413893,24.0507081426441,34.8601999024232,31.738238122767,27.1301490390134,36.2274298996063,32.36199533611,28.7436543589438,27.1115216636844,28.7266620225582,37.5561542028725,31.3259620510372,22.1511387925802,38.2695798326203,35.8285772325888,50.7159078499018,40.176545007823,47.7793433514587,52.7099524893444,48.0194490686827,12.7174915321427,39.3212762282117,34.8894290220922,48.666905342714,45.4477067968919,68.9914758981453,34.5843639930825,43.8544508666301,42.1288166744895,10.5382440998361,23.2862698006904,29.8534240089504,29.1567381180129,19.5142584488798,35.3418020200126,39.0722274282619,38.7646081564244,39.3490250809079,39.7309676300697,20.8309425222083,31.9031008043192,26.5542270014971,36.9333763296422,29.0643412688723,47.2101829631187,43.6503508029265,49.2435048463008,36.309165025272,43.4617785904823,51.4679580854579,55.0990895775903,46.2247835156372,46.7037979766828,46.1034540648938,38.9819559219377,51.6794939091253,45.1903964198462,49.7393953044962,36.1845782389357,22.4223908707827,37.6476277058671,13.642685122265,0,25.1200853306568,20.8876151393595,28.5581539382343,16.5052472686565,21.3124703610891,29.2862422440136,30.9674301991769,35.114967830631,35.6487444263048,23.2350385818533,37.6779629225636,29.5941079057241,31.3030074597664,37.4453552033228,5.76259099502029,35.3273250258867,34.8950518118509,40.9206503445634,41.8619558946194,34.0541986317734,36.5228997930335,44.4485761116632,40.7659180680183,50.3730070973307,30.1111958339809,47.6552460745275,45.1768534255252,48.7709591454775,50.2123448071895,34.9248028333023,42.1698385308181,41.8946143024282,39.8503668767251,29.0331648401807,46.7555309621983,25.1626204456326,30.385733795199,31.6772224653597,31.3202288416183,31.2264540464469,40.1796409128218,39.7464105913418,48.4292445096851,63.9101807846553,50.2481840509764,63.2812529773872,52.1645287646809,55.7071754419761,36.2261491092876,38.7331912228593,75.6065104826029,77.4564300622591,98.8761002989888,Inf,60.060568265694,59.5101124242571
"sde_6",38.9133146528789,40.5542269006218,18.4869603071312,25.3512158014986,27.2754456734196,36.2578532131383,29.0227940049608,37.4910860802304,41.0675394275492,24.0699837342983,32.0819259632466,31.2785165906315,36.8449036239571,24.3369707912696,29.6492323659024,47.1245064455208,44.7422353193401,43.2779448206168,33.0214718817362,36.0169332607636,20.2578613607728,42.225392049069,20.2230181880926,28.3251266559673,34.3852964347709,36.4809437828683,42.8601459935259,47.9946492740388,36.901431339999,41.9684908366765,36.276314202125,42.0362926285715,40.8970443752934,42.0392488322975,32.9988293163435,36.1207910959998,38.0082893585211,21.3682652810263,15.456146518511,29.1147105511868,27.8946273020275,37.3708416901567,26.4478642044332,22.9556689657014,35.7072261175504,39.8227767924658,34.5430999372758,40.6119804037268,34.5260857646855,45.3486938263532,33.3431533232696,37.1852553417025,22.4965328188316,39.6559241200659,37.2893614031286,42.6609829109145,40.6053990157221,58.5864708359368,34.9190118849367,42.5689735713171,36.8739957353521,35.6583294304929,22.0007925053774,16.6134689651165,30.0639332338493,20.4214535647162,22.626041981686,13.9521420976052,21.7278666121236,38.8075863452504,32.4478227951511,45.951027852865,53.4449492842262,51.6743123321539,57.0091418244165,50.6061897487793,38.0219424788008,39.961240578576,42.1054633192071,43.3613659923796,35.1598940239711,44.7507632439397,42.1007247482587,36.2963553467337,40.6656785438802,39.3862592233755,35.6274566390172,38.6811290797938,32.1920315905147,36.7410304751647,25.1008188864182,19.0678915878622,41.0494339459327,11.4774002083918,25.1200853306568,0,27.2168413195712,29.4653490540707,25.6021169826542,17.1967654492485,16.4929986957785,5.84734486852014,28.7687431725086,10.528659095648,11.9789857691211,31.3455672327497,18.5103485532065,20.9484731078282,36.1598779080098,19.3574943356365,10.20723969523,22.1018082636158,15.8005650139066,23.6963951770881,8.93411330111666,38.5543438599274,22.2694509377367,38.1057559241639,31.97746395282,44.987646488817,32.0664053408968,27.0112927079939,27.8150354230192,27.3641910065757,16.759242115771,32.7979181392022,23.3596789642689,38.0160488232772,13.44432410655,30.0485653771109,34.9416617323215,37.3708663721844,36.2740535553722,30.0347515463053,38.9699922975657,46.0710255263164,44.3432416813542,56.8007503910543,62.9755873256786,58.6196899323456,61.1764290167867,50.5032008895554,54.0458475668506,32.871649826367,35.3786919399387,72.2520111996824,74.1019307793385,88.849414771549,Inf,56.7060689827734,56.1556131413366
"sde_7",29.9042067869773,36.7944319341038,34.9585069862814,26.5675760026204,33.6635946279669,21.9596682273635,37.9124637443843,33.7312911137124,34.2260019413463,32.9596534737218,17.7837409774718,23.7362176101204,35.2332265365967,41.6184956290394,19.8453765790605,45.5128293581605,43.1305582319797,39.3008428825442,36.2803416630653,40.275319094168,16.1768002748237,38.976385946727,23.4818879694217,24.2440655700182,30.3042353488218,35.4859465031583,33.0220099567655,40.5723400689198,39.1215828479635,37.8874297507274,35.8041535446309,32.2324368417296,31.0931885884515,34.872608487526,40.6059903646409,42.8139097246418,28.2044335716792,35.4263048762497,41.338423638765,25.0336494652377,42.5459424373199,27.5669859033149,43.2993160271597,37.6069841009937,31.6261650316013,30.7200175685023,48.3509614389613,55.7495073433837,43.0187608802791,53.7742556428794,50.2355150539978,43.6488910543088,25.7554026001607,42.914793901395,41.9401918783526,53.700504836196,49.0412244700752,72.5849935713286,38.1778816662658,56.3768350730027,45.3666708509457,31.4258592391956,35.8086540070629,42.375808215323,37.0020855440629,40.4018735882393,31.1187170972796,28.5676952247017,20.7919707101834,23.3105676426402,37.0986532703751,31.3488405943364,41.2542705224832,37.0721250736253,44.2124904622212,38.4155109870363,28.2180866919589,36.6631133188351,32.3016075323653,41.0081704542812,32.2951875307336,48.0096330252688,52.2271266855144,53.1235158196351,55.4281132572486,42.6451290047046,49.7666271476606,54.2547281096557,56.0059312547992,54.2842067441392,15.2969630995763,37.1341879958251,16.7600125665076,24.9572614272047,20.8876151393595,27.2168413195712,0,41.1661896523434,28.8609867639833,32.2218132221615,13.628292202541,24.2739460297994,34.6093757599467,33.7361531545733,15.2378555504501,28.4808607395122,8.70649276636465,39.3750742691075,21.6495686044305,26.6502061343798,34.0211393595145,19.2371017703783,39.6144646781912,30.1600308896943,36.1509546206879,15.6352846536741,35.7981208707894,19.8783029286589,32.8450732229322,22.0685872825637,27.8449203373622,28.0588378485892,41.9938091124624,29.45992841716,37.0971839510115,21.4174221407885,34.4186122385235,30.8773211847628,31.8709252678293,28.0190064314153,38.2005315136506,41.565197633266,40.4683848164537,34.2290828073869,42.6377691465068,45.3602279867802,47.0880118317423,40.1519519823534,56.8031187589474,41.9708915236447,55.0039604500555,46.5812128691003,43.0385661918051,38.6249310543415,41.1319731679132,78.0052924276569,79.855212007313,97.3420898871426,Inf,62.4593502107479,61.9088943693111
